Query: [u'1', u'incom', u'tax', u'reduct']
2 0 6268 0 1.33533036251 0 
2 0 6239 0 1.33533036251 0 
2 0 6122 0 1.33533036251 0 
2 0 5371 0 1.33533036251 0 
2 0 5304 0 1.33533036251 0 
2 0 5187 0 1.33533036251 0 
2 0 5110 0 1.33533036251 0 
2 0 5108 0 1.33533036251 0 
2 0 5069 0 1.33533036251 0 
2 0 9764 0 1.33533036251 0 
2 0 8433 0 1.33533036251 0 
2 0 5813 0 1.33533036251 0 
2 0 9563 0 1.32486592582 0 
2 0 8989 0 1.32486592582 0 
2 0 8792 0 1.32486592582 0 
2 0 8641 0 1.32486592582 0 
2 0 8342 0 1.32486592582 0 
2 0 8315 0 1.32486592582 0 
2 0 7689 0 1.32486592582 0 
2 0 5315 0 1.32486592582 0 
2 0 9436 0 1.3134904355 0 
2 0 9106 0 1.3134904355 0 
2 0 8627 0 1.3134904355 0 
2 0 8442 0 1.3134904355 0 
2 0 8195 0 1.3134904355 0 
2 0 8083 0 1.3134904355 0 
2 0 7747 0 1.3134904355 0 
2 0 7598 0 1.3134904355 0 
2 0 5129 0 1.3134904355 0 
2 0 9566 0 1.30102999566 0 
2 0 8879 0 1.30102999566 0 
2 0 8347 0 1.30102999566 0 
2 0 8323 0 1.30102999566 0 
2 0 7013 0 1.30102999566 0 
2 0 6909 0 1.30102999566 0 
2 0 9759 0 1.28725561848 0 
2 0 9567 0 1.28725561848 0 
2 0 9393 0 1.28725561848 0 
2 0 8965 0 1.28725561848 0 
2 0 8877 0 1.28725561848 0 
2 0 8628 0 1.28725561848 0 
2 0 8574 0 1.28725561848 0 
2 0 7832 0 1.28725561848 0 
2 0 7763 0 1.28725561848 0 
2 0 7319 0 1.28725561848 0 
2 0 7129 0 1.28725561848 0 
2 0 7119 0 1.28725561848 0 
2 0 6675 0 1.28725561848 0 
2 0 6114 0 1.28725561848 0 
2 0 6109 0 1.28725561848 0 
2 0 5762 0 1.28725561848 0 
2 0 5597 0 1.28725561848 0 
2 0 5310 0 1.28725561848 0 
2 0 9664 0 1.27185717487 0 
2 0 9623 0 1.27185717487 0 
2 0 8957 0 1.27185717487 0 
2 0 8592 0 1.27185717487 0 
2 0 8510 0 1.27185717487 0 
2 0 8312 0 1.27185717487 0 
2 0 7942 0 1.27185717487 0 
2 0 7482 0 1.27185717487 0 
2 0 7352 0 1.27185717487 0 
2 0 7317 0 1.27185717487 0 
2 0 5898 0 1.27185717487 0 
2 0 5878 0 1.27185717487 0 
2 0 5877 0 1.27185717487 0 
2 0 5652 0 1.27185717487 0 
2 0 10019 0 1.25439985932 0 
2 0 9950 0 1.25439985932 0 
2 0 9684 0 1.25439985932 0 
2 0 9604 0 1.25439985932 0 
2 0 9455 0 1.25439985932 0 
2 0 8883 0 1.25439985932 0 
2 0 8672 0 1.25439985932 0 
2 0 8578 0 1.25439985932 0 
2 0 8234 0 1.25439985932 0 
2 0 7786 0 1.25439985932 0 
2 0 7538 0 1.25439985932 0 
2 0 7533 0 1.25439985932 0 
2 0 7424 0 1.25439985932 0 
2 0 7096 0 1.25439985932 0 
2 0 6930 0 1.25439985932 0 
2 0 6662 0 1.25439985932 0 
2 0 6641 0 1.25439985932 0 
2 0 6574 0 1.25439985932 0 
2 0 6560 0 1.25439985932 0 
2 0 6295 0 1.25439985932 0 
2 0 6000 0 1.25439985932 0 
2 0 5997 0 1.25439985932 0 
2 0 5512 0 1.25439985932 0 
2 0 5337 0 1.25439985932 0 
2 0 5193 0 1.25439985932 0 
2 0 9875 0 1.23424686753 0 
2 0 9865 0 1.23424686753 0 
2 0 9831 0 1.23424686753 0 
2 0 9573 0 1.23424686753 0 
2 0 9346 0 1.23424686753 0 
2 0 9049 0 1.23424686753 0 
2 0 8954 0 1.23424686753 0 
2 0 8875 0 1.23424686753 0 
2 0 8754 0 1.23424686753 0 
2 0 8743 0 1.23424686753 0 
2 0 8577 0 1.23424686753 0 
2 0 8451 0 1.23424686753 0 
2 0 8320 0 1.23424686753 0 
2 0 8303 0 1.23424686753 0 
2 0 8238 0 1.23424686753 0 
2 0 8087 0 1.23424686753 0 
2 0 7873 0 1.23424686753 0 
2 0 7826 0 1.23424686753 0 
2 0 7780 0 1.23424686753 0 
2 0 7762 0 1.23424686753 0 
2 0 7671 0 1.23424686753 0 
2 0 7551 0 1.23424686753 0 
2 0 7427 0 1.23424686753 0 
2 0 7232 0 1.23424686753 0 
2 0 7225 0 1.23424686753 0 
2 0 7221 0 1.23424686753 0 
2 0 7150 0 1.23424686753 0 
2 0 6781 0 1.23424686753 0 
2 0 6440 0 1.23424686753 0 
2 0 6307 0 1.23424686753 0 
2 0 5767 0 1.23424686753 0 
2 0 5759 0 1.23424686753 0 
2 0 5745 0 1.23424686753 0 
2 0 5602 0 1.23424686753 0 
2 0 5595 0 1.23424686753 0 
2 0 5333 0 1.23424686753 0 
2 0 5327 0 1.23424686753 0 
2 0 5222 0 1.23424686753 0 
2 0 5002 0 1.23424686753 0 
2 0 9775 0 1.23424686753 0 
2 0 9768 0 1.23424686753 0 
2 0 9593 0 1.23424686753 0 
2 0 9405 0 1.23424686753 0 
2 0 9288 0 1.23424686753 0 
2 0 9273 0 1.23424686753 0 
2 0 9066 0 1.23424686753 0 
2 0 8776 0 1.23424686753 0 
2 0 8690 0 1.23424686753 0 
2 0 8350 0 1.23424686753 0 
2 0 7843 0 1.23424686753 0 
2 0 7497 0 1.23424686753 0 
2 0 6785 0 1.23424686753 0 
2 0 6693 0 1.23424686753 0 
2 0 6490 0 1.23424686753 0 
2 0 6384 0 1.23424686753 0 
2 0 6300 0 1.23424686753 0 
2 0 6285 0 1.23424686753 0 
2 0 6023 0 1.23424686753 0 
2 0 5841 0 1.23424686753 0 
2 0 5810 0 1.23424686753 0 
2 0 5483 0 1.23424686753 0 
2 0 5072 0 1.23424686753 0 
2 0 10018 0 1.21041093737 0 

Query: [u'3', u'health', u'industri']
3 0 8918 0 3.38021124171 0 
3 0 8137 0 3.31004162442 0 
3 0 5289 0 3.05861465992 0 
3 0 9563 0 2.91235556871 0 
3 0 8436 0 2.88617281113 0 
3 0 5105 0 2.88617281113 0 
3 0 7709 0 2.83096996822 0 
3 0 5879 0 2.70274060259 0 
3 0 5508 0 2.70274060259 0 
3 0 5783 0 2.57451123696 0 
3 0 9870 0 2.55911279335 0 
3 0 9205 0 2.55911279335 0 
3 0 8790 0 2.55911279335 0 
3 0 8173 0 2.55911279335 0 
3 0 7009 0 2.55911279335 0 
3 0 5882 0 2.54684204645 0 
3 0 9523 0 2.4968705846 0 
3 0 9743 0 2.45528938341 0 
3 0 9099 0 2.41548498411 0 
3 0 8972 0 2.41548498411 0 
3 0 8572 0 2.41548498411 0 
3 0 8338 0 2.41548498411 0 
3 0 8327 0 2.41548498411 0 
3 0 8326 0 2.41548498411 0 
3 0 7759 0 2.41548498411 0 
3 0 7725 0 2.41548498411 0 
3 0 7479 0 2.41548498411 0 
3 0 5948 0 2.41548498411 0 
3 0 5515 0 2.41548498411 0 
3 0 5093 0 2.41548498411 0 
3 0 8416 0 2.40321423721 0 
3 0 9532 0 2.37127250094 0 
3 0 9436 0 2.37127250094 0 
3 0 8308 0 2.37127250094 0 
3 0 8911 0 2.33349344548 0 
3 0 8619 0 2.33349344548 0 
3 0 5104 0 2.33349344548 0 
3 0 9686 0 2.28725561848 0 
3 0 6108 0 2.28725561848 0 
3 0 5715 0 2.28725561848 0 
3 0 5110 0 2.28725561848 0 
3 0 9973 0 2.22764469171 0 
3 0 9891 0 2.22764469171 0 
3 0 9215 0 2.22764469171 0 
3 0 6349 0 2.22764469171 0 
3 0 5799 0 2.22764469171 0 
3 0 9969 0 2.14362780924 0 
3 0 9834 0 2.14362780924 0 
3 0 9389 0 2.14362780924 0 
3 0 9207 0 2.14362780924 0 
3 0 9089 0 2.14362780924 0 
3 0 8871 0 2.14362780924 0 
3 0 8452 0 2.14362780924 0 
3 0 7553 0 2.14362780924 0 
3 0 7552 0 2.14362780924 0 
3 0 7322 0 2.14362780924 0 
3 0 7162 0 2.14362780924 0 
3 0 6839 0 2.14362780924 0 
3 0 6051 0 2.14362780924 0 
3 0 5887 0 2.14362780924 0 
3 0 5771 0 2.14362780924 0 
3 0 7414 0 2.07401310353 0 
3 0 9661 0 2.0 0 
3 0 9625 0 2.0 0 
3 0 9480 0 2.0 0 
3 0 9349 0 2.0 0 
3 0 9150 0 2.0 0 
3 0 8793 0 2.0 0 
3 0 8791 0 2.0 0 
3 0 8510 0 2.0 0 
3 0 7975 0 2.0 0 
3 0 7728 0 2.0 0 
3 0 6870 0 2.0 0 
3 0 6823 0 2.0 0 
3 0 6742 0 2.0 0 
3 0 6733 0 2.0 0 
3 0 6556 0 2.0 0 
3 0 6549 0 2.0 0 
3 0 6452 0 2.0 0 
3 0 6244 0 2.0 0 
3 0 6166 0 2.0 0 
3 0 5857 0 2.0 0 
3 0 5775 0 2.0 0 
3 0 5731 0 2.0 0 
3 0 5374 0 2.0 0 
3 0 5245 0 2.0 0 
3 0 6787 0 1.9647262576 0 
3 0 6261 0 1.9647262576 0 
3 0 7186 0 1.83096996822 0 
3 0 6165 0 1.83096996822 0 
3 0 7827 0 1.69046985569 0 
3 0 6675 0 1.67511385918 0 
3 0 8839 0 1.65852811942 0 
3 0 8433 0 1.65852811942 0 
3 0 7643 0 1.65852811942 0 
3 0 7564 0 1.65852811942 0 
3 0 6849 0 1.65852811942 0 
3 0 6531 0 1.65852811942 0 
3 0 9444 0 1.64049839384 0 
3 0 9710 0 1.63085892892 0 
3 0 6289 0 1.63085892892 0 
3 0 9746 0 1.61012052256 0 
3 0 5883 0 1.61012052256 0 
3 0 6836 0 1.59891719265 0 
3 0 10019 0 1.58707333324 0 
3 0 9742 0 1.58707333324 0 
3 0 9739 0 1.57451123696 0 
3 0 10017 0 1.56113813719 0 
3 0 8414 0 1.54684204645 0 
3 0 5865 0 1.54684204645 0 
3 0 5118 0 1.54684204645 0 
3 0 8315 0 1.53148604994 0 
3 0 6209 0 1.53148604994 0 
3 0 8988 0 1.51490031018 0 
3 0 8318 0 1.4968705846 0 
3 0 6288 0 1.4968705846 0 
3 0 6286 0 1.4968705846 0 
3 0 5268 0 1.4968705846 0 
3 0 7620 0 1.47712125472 0 
3 0 7229 0 1.47712125472 0 
3 0 7046 0 1.47712125472 0 
3 0 6054 0 1.47712125472 0 
3 0 9744 0 1.45528938341 0 
3 0 9278 0 1.45528938341 0 
3 0 8562 0 1.45528938341 0 
3 0 8300 0 1.45528938341 0 
3 0 8298 0 1.45528938341 0 
3 0 7435 0 1.45528938341 0 
3 0 6382 0 1.45528938341 0 
3 0 6334 0 1.45528938341 0 
3 0 6292 0 1.45528938341 0 
3 0 5269 0 1.45528938341 0 
3 0 5249 0 1.45528938341 0 
3 0 5117 0 1.45528938341 0 
3 0 10034 0 1.43088342772 0 
3 0 8820 0 1.43088342772 0 
3 0 8438 0 1.43088342772 0 
3 0 8312 0 1.43088342772 0 
3 0 8065 0 1.43088342772 0 
3 0 7222 0 1.43088342772 0 
3 0 6294 0 1.43088342772 0 
3 0 6213 0 1.43088342772 0 
3 0 5393 0 1.43088342772 0 
3 0 9984 0 1.41548498411 0 
3 0 9908 0 1.41548498411 0 
3 0 9829 0 1.41548498411 0 
3 0 8947 0 1.41548498411 0 
3 0 8922 0 1.41548498411 0 
3 0 8919 0 1.41548498411 0 
3 0 8844 0 1.41548498411 0 
3 0 8639 0 1.41548498411 0 
3 0 8605 0 1.41548498411 0 
3 0 8320 0 1.41548498411 0 
3 0 7823 0 1.41548498411 0 
3 0 7503 0 1.41548498411 0 
3 0 5993 0 1.41548498411 0 
3 0 5884 0 1.41548498411 0 
3 0 5498 0 1.41548498411 0 
3 0 5292 0 1.41548498411 0 
3 0 5121 0 1.41548498411 0 
3 0 10018 0 1.40321423721 0 
3 0 9863 0 1.40321423721 0 
3 0 9838 0 1.40321423721 0 
3 0 9435 0 1.40321423721 0 
3 0 8867 0 1.40321423721 0 
3 0 8824 0 1.40321423721 0 
3 0 8794 0 1.40321423721 0 
3 0 8303 0 1.40321423721 0 
3 0 7453 0 1.40321423721 0 
3 0 7225 0 1.40321423721 0 
3 0 6575 0 1.40321423721 0 
3 0 5880 0 1.40321423721 0 
3 0 5878 0 1.40321423721 0 
3 0 5612 0 1.40321423721 0 
3 0 5089 0 1.40321423721 0 
3 0 9745 0 1.37127250094 0 
3 0 9677 0 1.37127250094 0 
3 0 9551 0 1.37127250094 0 
3 0 9543 0 1.37127250094 0 
3 0 8959 0 1.37127250094 0 
3 0 8847 0 1.37127250094 0 
3 0 7939 0 1.37127250094 0 
3 0 7821 0 1.37127250094 0 
3 0 7791 0 1.37127250094 0 
3 0 7538 0 1.37127250094 0 
3 0 7518 0 1.37127250094 0 
3 0 7517 0 1.37127250094 0 
3 0 7487 0 1.37127250094 0 
3 0 7347 0 1.37127250094 0 
3 0 7335 0 1.37127250094 0 
3 0 7150 0 1.37127250094 0 
3 0 7035 0 1.37127250094 0 
3 0 6915 0 1.37127250094 0 
3 0 6873 0 1.37127250094 0 
3 0 6723 0 1.37127250094 0 
3 0 6396 0 1.37127250094 0 
3 0 6385 0 1.37127250094 0 
3 0 6287 0 1.37127250094 0 
3 0 6219 0 1.37127250094 0 
3 0 6210 0 1.37127250094 0 
3 0 5877 0 1.37127250094 0 
3 0 5805 0 1.37127250094 0 
3 0 5781 0 1.37127250094 0 
3 0 5746 0 1.37127250094 0 
3 0 5652 0 1.37127250094 0 
3 0 5336 0 1.37127250094 0 
3 0 5212 0 1.37127250094 0 
3 0 5102 0 1.37127250094 0 
3 0 5101 0 1.37127250094 0 
3 0 5030 0 1.37127250094 0 
3 0 9687 0 1.33349344548 0 
3 0 9606 0 1.33349344548 0 
3 0 9560 0 1.33349344548 0 
3 0 9524 0 1.33349344548 0 
3 0 9474 0 1.33349344548 0 
3 0 9346 0 1.33349344548 0 
3 0 8957 0 1.33349344548 0 
3 0 8859 0 1.33349344548 0 
3 0 8817 0 1.33349344548 0 
3 0 8798 0 1.33349344548 0 
3 0 8784 0 1.33349344548 0 
3 0 8519 0 1.33349344548 0 
3 0 8453 0 1.33349344548 0 
3 0 8446 0 1.33349344548 0 
3 0 8427 0 1.33349344548 0 
3 0 8306 0 1.33349344548 0 
3 0 8305 0 1.33349344548 0 
3 0 8304 0 1.33349344548 0 
3 0 8257 0 1.33349344548 0 
3 0 8211 0 1.33349344548 0 
3 0 7583 0 1.33349344548 0 
3 0 7579 0 1.33349344548 0 
3 0 7495 0 1.33349344548 0 
3 0 7349 0 1.33349344548 0 
3 0 7289 0 1.33349344548 0 
3 0 7221 0 1.33349344548 0 
3 0 7179 0 1.33349344548 0 
3 0 7077 0 1.33349344548 0 
3 0 6913 0 1.33349344548 0 
3 0 6838 0 1.33349344548 0 
3 0 6714 0 1.33349344548 0 
3 0 6668 0 1.33349344548 0 
3 0 6638 0 1.33349344548 0 
3 0 6599 0 1.33349344548 0 
3 0 6273 0 1.33349344548 0 
3 0 5972 0 1.33349344548 0 
3 0 5778 0 1.33349344548 0 
3 0 5777 0 1.33349344548 0 
3 0 5489 0 1.33349344548 0 
3 0 5211 0 1.33349344548 0 
3 0 5116 0 1.33349344548 0 
3 0 5112 0 1.33349344548 0 
3 0 5111 0 1.33349344548 0 
3 0 5108 0 1.33349344548 0 
3 0 5068 0 1.33349344548 0 
3 0 10030 0 1.28725561848 0 
3 0 9944 0 1.28725561848 0 
3 0 9892 0 1.28725561848 0 
3 0 9888 0 1.28725561848 0 
3 0 9756 0 1.28725561848 0 
3 0 9680 0 1.28725561848 0 
3 0 9477 0 1.28725561848 0 
3 0 9367 0 1.28725561848 0 
3 0 9246 0 1.28725561848 0 
3 0 9209 0 1.28725561848 0 
3 0 9188 0 1.28725561848 0 
3 0 9153 0 1.28725561848 0 
3 0 9124 0 1.28725561848 0 
3 0 8955 0 1.28725561848 0 
3 0 8821 0 1.28725561848 0 
3 0 8819 0 1.28725561848 0 
3 0 8818 0 1.28725561848 0 
3 0 8800 0 1.28725561848 0 
3 0 8788 0 1.28725561848 0 
3 0 8666 0 1.28725561848 0 
3 0 8437 0 1.28725561848 0 
3 0 8404 0 1.28725561848 0 
3 0 8302 0 1.28725561848 0 
3 0 8301 0 1.28725561848 0 
3 0 8294 0 1.28725561848 0 
3 0 8255 0 1.28725561848 0 
3 0 8244 0 1.28725561848 0 
3 0 8180 0 1.28725561848 0 
3 0 8177 0 1.28725561848 0 
3 0 8138 0 1.28725561848 0 
3 0 8132 0 1.28725561848 0 
3 0 8115 0 1.28725561848 0 
3 0 8110 0 1.28725561848 0 
3 0 8067 0 1.28725561848 0 
3 0 7900 0 1.28725561848 0 
3 0 7592 0 1.28725561848 0 
3 0 7528 0 1.28725561848 0 
3 0 7471 0 1.28725561848 0 
3 0 7424 0 1.28725561848 0 
3 0 7402 0 1.28725561848 0 
3 0 7319 0 1.28725561848 0 
3 0 7315 0 1.28725561848 0 
3 0 7231 0 1.28725561848 0 
3 0 7220 0 1.28725561848 0 
3 0 7187 0 1.28725561848 0 
3 0 7154 0 1.28725561848 0 
3 0 7107 0 1.28725561848 0 
3 0 7073 0 1.28725561848 0 
3 0 7051 0 1.28725561848 0 
3 0 6995 0 1.28725561848 0 
3 0 6911 0 1.28725561848 0 
3 0 6755 0 1.28725561848 0 
3 0 6418 0 1.28725561848 0 
3 0 6405 0 1.28725561848 0 
3 0 6253 0 1.28725561848 0 
3 0 6217 0 1.28725561848 0 
3 0 6216 0 1.28725561848 0 
3 0 6182 0 1.28725561848 0 
3 0 6055 0 1.28725561848 0 
3 0 5986 0 1.28725561848 0 
3 0 5947 0 1.28725561848 0 
3 0 5671 0 1.28725561848 0 
3 0 5653 0 1.28725561848 0 
3 0 5571 0 1.28725561848 0 
3 0 5564 0 1.28725561848 0 
3 0 5495 0 1.28725561848 0 
3 0 5334 0 1.28725561848 0 
3 0 5308 0 1.28725561848 0 
3 0 5099 0 1.28725561848 0 
3 0 5082 0 1.28725561848 0 
3 0 10025 0 1.22764469171 0 
3 0 9922 0 1.22764469171 0 
3 0 9787 0 1.22764469171 0 
3 0 9774 0 1.22764469171 0 
3 0 9749 0 1.22764469171 0 
3 0 9700 0 1.22764469171 0 
3 0 9697 0 1.22764469171 0 
3 0 9643 0 1.22764469171 0 
3 0 9616 0 1.22764469171 0 
3 0 9547 0 1.22764469171 0 
3 0 9544 0 1.22764469171 0 
3 0 9535 0 1.22764469171 0 
3 0 9525 0 1.22764469171 0 
3 0 9443 0 1.22764469171 0 
3 0 9356 0 1.22764469171 0 
3 0 9284 0 1.22764469171 0 
3 0 9262 0 1.22764469171 0 
3 0 9210 0 1.22764469171 0 
3 0 9203 0 1.22764469171 0 
3 0 9128 0 1.22764469171 0 
3 0 9110 0 1.22764469171 0 
3 0 8966 0 1.22764469171 0 
3 0 8965 0 1.22764469171 0 
3 0 8910 0 1.22764469171 0 
3 0 8893 0 1.22764469171 0 
3 0 8892 0 1.22764469171 0 
3 0 8831 0 1.22764469171 0 
3 0 8827 0 1.22764469171 0 
3 0 8805 0 1.22764469171 0 
3 0 8795 0 1.22764469171 0 
3 0 8786 0 1.22764469171 0 
3 0 8785 0 1.22764469171 0 
3 0 8641 0 1.22764469171 0 
3 0 8630 0 1.22764469171 0 
3 0 8625 0 1.22764469171 0 
3 0 8611 0 1.22764469171 0 
3 0 8591 0 1.22764469171 0 
3 0 8537 0 1.22764469171 0 
3 0 8532 0 1.22764469171 0 
3 0 8516 0 1.22764469171 0 
3 0 8511 0 1.22764469171 0 
3 0 8401 0 1.22764469171 0 
3 0 8389 0 1.22764469171 0 
3 0 8384 0 1.22764469171 0 
3 0 8376 0 1.22764469171 0 
3 0 8356 0 1.22764469171 0 
3 0 8346 0 1.22764469171 0 
3 0 8345 0 1.22764469171 0 
3 0 8344 0 1.22764469171 0 
3 0 8343 0 1.22764469171 0 
3 0 8222 0 1.22764469171 0 
3 0 8220 0 1.22764469171 0 
3 0 8210 0 1.22764469171 0 
3 0 8170 0 1.22764469171 0 
3 0 8136 0 1.22764469171 0 
3 0 8062 0 1.22764469171 0 
3 0 8050 0 1.22764469171 0 
3 0 8039 0 1.22764469171 0 
3 0 7965 0 1.22764469171 0 
3 0 7925 0 1.22764469171 0 
3 0 7902 0 1.22764469171 0 
3 0 7872 0 1.22764469171 0 
3 0 7852 0 1.22764469171 0 
3 0 7844 0 1.22764469171 0 
3 0 7822 0 1.22764469171 0 
3 0 7800 0 1.22764469171 0 
3 0 7746 0 1.22764469171 0 
3 0 7689 0 1.22764469171 0 
3 0 7647 0 1.22764469171 0 
3 0 7646 0 1.22764469171 0 
3 0 7511 0 1.22764469171 0 
3 0 7483 0 1.22764469171 0 
3 0 7460 0 1.22764469171 0 
3 0 7459 0 1.22764469171 0 
3 0 7374 0 1.22764469171 0 
3 0 7356 0 1.22764469171 0 
3 0 7324 0 1.22764469171 0 
3 0 7316 0 1.22764469171 0 
3 0 7228 0 1.22764469171 0 
3 0 7223 0 1.22764469171 0 
3 0 7181 0 1.22764469171 0 
3 0 7170 0 1.22764469171 0 
3 0 7131 0 1.22764469171 0 
3 0 7108 0 1.22764469171 0 
3 0 7055 0 1.22764469171 0 
3 0 6936 0 1.22764469171 0 
3 0 6919 0 1.22764469171 0 
3 0 6881 0 1.22764469171 0 
3 0 6837 0 1.22764469171 0 
3 0 6804 0 1.22764469171 0 
3 0 6800 0 1.22764469171 0 
3 0 6753 0 1.22764469171 0 
3 0 6731 0 1.22764469171 0 
3 0 6672 0 1.22764469171 0 
3 0 6665 0 1.22764469171 0 
3 0 6645 0 1.22764469171 0 
3 0 6530 0 1.22764469171 0 
3 0 6491 0 1.22764469171 0 
3 0 6379 0 1.22764469171 0 
3 0 6309 0 1.22764469171 0 
3 0 6299 0 1.22764469171 0 
3 0 6215 0 1.22764469171 0 
3 0 6190 0 1.22764469171 0 
3 0 6104 0 1.22764469171 0 
3 0 6036 0 1.22764469171 0 
3 0 6009 0 1.22764469171 0 
3 0 5964 0 1.22764469171 0 
3 0 5958 0 1.22764469171 0 
3 0 5950 0 1.22764469171 0 
3 0 5934 0 1.22764469171 0 
3 0 5929 0 1.22764469171 0 
3 0 5875 0 1.22764469171 0 
3 0 5854 0 1.22764469171 0 
3 0 5825 0 1.22764469171 0 
3 0 5782 0 1.22764469171 0 
3 0 5780 0 1.22764469171 0 
3 0 5770 0 1.22764469171 0 
3 0 5738 0 1.22764469171 0 
3 0 5662 0 1.22764469171 0 
3 0 5647 0 1.22764469171 0 
3 0 5561 0 1.22764469171 0 
3 0 5521 0 1.22764469171 0 
3 0 5505 0 1.22764469171 0 
3 0 5412 0 1.22764469171 0 
3 0 5370 0 1.22764469171 0 
3 0 5351 0 1.22764469171 0 
3 0 5332 0 1.22764469171 0 
3 0 5330 0 1.22764469171 0 
3 0 5319 0 1.22764469171 0 
3 0 5306 0 1.22764469171 0 
3 0 5300 0 1.22764469171 0 
3 0 5297 0 1.22764469171 0 
3 0 5156 0 1.22764469171 0 
3 0 5044 0 1.22764469171 0 
3 0 5014 0 1.22764469171 0 
3 0 10033 0 1.14362780924 0 
3 0 10028 0 1.14362780924 0 
3 0 10005 0 1.14362780924 0 
3 0 10000 0 1.14362780924 0 
3 0 9989 0 1.14362780924 0 
3 0 9954 0 1.14362780924 0 
3 0 9933 0 1.14362780924 0 
3 0 9917 0 1.14362780924 0 
3 0 9893 0 1.14362780924 0 
3 0 9874 0 1.14362780924 0 
3 0 9852 0 1.14362780924 0 
3 0 9833 0 1.14362780924 0 
3 0 9830 0 1.14362780924 0 
3 0 9741 0 1.14362780924 0 
3 0 9732 0 1.14362780924 0 
3 0 9688 0 1.14362780924 0 
3 0 9583 0 1.14362780924 0 
3 0 9548 0 1.14362780924 0 
3 0 9539 0 1.14362780924 0 
3 0 9536 0 1.14362780924 0 
3 0 9533 0 1.14362780924 0 
3 0 9530 0 1.14362780924 0 
3 0 9481 0 1.14362780924 0 
3 0 9475 0 1.14362780924 0 
3 0 9464 0 1.14362780924 0 
3 0 9445 0 1.14362780924 0 
3 0 9371 0 1.14362780924 0 
3 0 9352 0 1.14362780924 0 
3 0 9310 0 1.14362780924 0 
3 0 9287 0 1.14362780924 0 
3 0 9267 0 1.14362780924 0 
3 0 9247 0 1.14362780924 0 
3 0 9214 0 1.14362780924 0 
3 0 9181 0 1.14362780924 0 
3 0 9154 0 1.14362780924 0 
3 0 9140 0 1.14362780924 0 
3 0 9139 0 1.14362780924 0 
3 0 9049 0 1.14362780924 0 
3 0 9025 0 1.14362780924 0 
3 0 9019 0 1.14362780924 0 
3 0 9017 0 1.14362780924 0 
3 0 8971 0 1.14362780924 0 
3 0 8970 0 1.14362780924 0 
3 0 8962 0 1.14362780924 0 
3 0 8961 0 1.14362780924 0 
3 0 8960 0 1.14362780924 0 
3 0 8925 0 1.14362780924 0 
3 0 8901 0 1.14362780924 0 
3 0 8826 0 1.14362780924 0 
3 0 8823 0 1.14362780924 0 
3 0 8806 0 1.14362780924 0 
3 0 8787 0 1.14362780924 0 
3 0 8754 0 1.14362780924 0 
3 0 8742 0 1.14362780924 0 
3 0 8716 0 1.14362780924 0 
3 0 8708 0 1.14362780924 0 
3 0 8688 0 1.14362780924 0 
3 0 8668 0 1.14362780924 0 
3 0 8620 0 1.14362780924 0 
3 0 8604 0 1.14362780924 0 
3 0 8538 0 1.14362780924 0 
3 0 8497 0 1.14362780924 0 
3 0 8496 0 1.14362780924 0 
3 0 8481 0 1.14362780924 0 
3 0 8450 0 1.14362780924 0 
3 0 8449 0 1.14362780924 0 
3 0 8434 0 1.14362780924 0 
3 0 8379 0 1.14362780924 0 
3 0 8307 0 1.14362780924 0 
3 0 8291 0 1.14362780924 0 
3 0 8254 0 1.14362780924 0 
3 0 8238 0 1.14362780924 0 
3 0 8139 0 1.14362780924 0 
3 0 8134 0 1.14362780924 0 
3 0 8114 0 1.14362780924 0 
3 0 8101 0 1.14362780924 0 
3 0 8047 0 1.14362780924 0 
3 0 8021 0 1.14362780924 0 
3 0 7929 0 1.14362780924 0 
3 0 7920 0 1.14362780924 0 
3 0 7886 0 1.14362780924 0 
3 0 7847 0 1.14362780924 0 
3 0 7842 0 1.14362780924 0 
3 0 7829 0 1.14362780924 0 
3 0 7820 0 1.14362780924 0 
3 0 7814 0 1.14362780924 0 
3 0 7784 0 1.14362780924 0 
3 0 7772 0 1.14362780924 0 
3 0 7762 0 1.14362780924 0 
3 0 7757 0 1.14362780924 0 
3 0 7710 0 1.14362780924 0 
3 0 7618 0 1.14362780924 0 
3 0 7603 0 1.14362780924 0 
3 0 7574 0 1.14362780924 0 
3 0 7497 0 1.14362780924 0 
3 0 7491 0 1.14362780924 0 
3 0 7488 0 1.14362780924 0 
3 0 7484 0 1.14362780924 0 
3 0 7462 0 1.14362780924 0 
3 0 7431 0 1.14362780924 0 
3 0 7428 0 1.14362780924 0 
3 0 7419 0 1.14362780924 0 
3 0 7407 0 1.14362780924 0 
3 0 7398 0 1.14362780924 0 
3 0 7334 0 1.14362780924 0 
3 0 7309 0 1.14362780924 0 
3 0 7299 0 1.14362780924 0 
3 0 7227 0 1.14362780924 0 
3 0 7226 0 1.14362780924 0 
3 0 7224 0 1.14362780924 0 
3 0 7219 0 1.14362780924 0 
3 0 7214 0 1.14362780924 0 
3 0 7198 0 1.14362780924 0 
3 0 7178 0 1.14362780924 0 
3 0 7177 0 1.14362780924 0 
3 0 7156 0 1.14362780924 0 
3 0 7096 0 1.14362780924 0 
3 0 7075 0 1.14362780924 0 
3 0 7011 0 1.14362780924 0 
3 0 6961 0 1.14362780924 0 
3 0 6952 0 1.14362780924 0 
3 0 6947 0 1.14362780924 0 
3 0 6932 0 1.14362780924 0 
